Info,Multi-mappings,Left-side churn,Right-side churn,Challenge level,Comments
https://github.com/nutzam/nutz/commit/6599c748ef35d38085703cf3bd41b9b5b6af5f32,TRUE,0.1548042705,0.008350730689,high,"File Cnd.java If condition splited into two if conditions, thus the multimapping is selected for the if and the continue statements"
https://github.com/nutzam/nutz/commit/de7efe40dad0f4bb900c4fffa80ed377745532b3,FALSE,0.4639905549,0.3203592814,medium,In the method `migration` due to the string concatenation to build the sql query there is no possible matches for the L576-579.
https://github.com/openhab/openhab1-addons/commit/cf1efb6d27a4037cdbe5a780afa6053859a60d4a,FALSE,0.3955823293,0.1147058824,medium,"File Script.java:  Due to the diff continuity criteria, initializeGeneralGlobals contain the statement inside the extract method"
https://github.com/openhab/openhab1-addons/commit/f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55,FALSE,0.1459459459,0.1270718232,medium,-
https://github.com/opentripplanner/OpenTripPlanner/commit/334dbc7cf3432e7c17b0ed98801e61b0b591b408,FALSE,0.026,0.05620155039,medium,Method `WorkerIdDefiner` has been moved to the newly introduced file WorkerIdDefiner.java
https://github.com/orientechnologies/orientdb/commit/1089957b645bde069d3864563bbf1f7c7da8045c,FALSE,0.003984063745,0.001331557923,low,Method `rewriteLinksInDocument` has been extracted and `exportImportHashTable` has been as the argument
https://github.com/osmandapp/Osmand/commit/c45b9e6615181b7d8f4d7b5b1cc141169081c02c,TRUE,0.1279527559,0.1157684631,high,-
https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d,TRUE,0.02215594376,0.01544401544,medium,"Java delveopers tend to call the gc three times to make sure that the code works fine, thus all the existings System.gc in the parent revision, must be mapped with the first identical statement in the extracted method in SortsTiming.java"
https://github.com/phishman3579/java-algorithms-implementation/commit/f2385a56e6aa040ea4ff18a23ce5b63a4eeacf29,TRUE,0.08590604027,0.06712328767,medium,"Developers tend to call the garbageCollector 3 times to ensure the proper exection of gc, Thus the extracted method which contain 3 invocations, has two additonal call to the GC, and the first statement must be mapped with the parent version."
https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9,FALSE,0.07984790875,0.1597222222,medium,-
https://github.com/processing/processing/commit/8707194f003444a9fb8e00bffa2893ef0c2492c6,FALSE,0.04826862539,0.03715498938,medium,The vriables `w` and `h` have been inlined within the InlineMethod refactoring performed on `setFrameCentered` method
https://github.com/processing/processing/commit/acf67c8cb58d13827e14bbeeec11a66f9277015f,FALSE,0.0009382749145,0.0009382749145,low,Method `runSketchEDT` has been inlined
https://github.com/processing/processing/commit/d7f781da42e54824c17875a6036d3448672637f5,FALSE,0.001742160279,0.001858088491,medium,Inter-file mappings from `PConstants.java` to `PGraphics.java`
https://github.com/processing/processing/commit/f36b736cf1206dd1af794d6fb4cee967a3553b1f,FALSE,0.00742741391,0.005749070003,low,Method createDepthAndStencilBuffer has been extracted
https://github.com/raphw/byte-buddy/commit/f1dfb66a368760e77094ac1e3860b332cf0e4eb5,TRUE,0.01567398119,0.05988023952,medium,PullUp Method refactorings justifies the multimapping
https://github.com/raphw/byte-buddy/commit/fd000ca2e78fce2f8aa11e6a81e4f23c2f1348e6,FALSE,0.1221374046,0.008620689655,low,Method invokeMethod has been extracted
https://github.com/ratpack/ratpack/commit/da6167af3bdbf7663af6c20fb603aba27dd5e174,FALSE,0.05490196078,0.02822580645,medium,"Method `post(HttpResponseStatus responseStatus, ChannelFuture lastContentFuture)` has been extracted and the local variable has been parameterized due to this extraction"
https://github.com/real-logic/Aeron/commit/35893c115ba23bd62a7036a33390420f074ce660,TRUE,0.1093117409,0.1439688716,high,-
https://github.com/redsolution/xabber-android/commit/faaf826e901f43d1b46105b18e655eb120f3ffef,FALSE,0.01277955272,0.006430868167,low,-
https://github.com/restlet/restlet-framework-java/commit/7ffe37983e2f09637b0c84d526a2f824de652de4,FALSE,0.09984152139,0.01899827288,medium,The statements inside the fillRepresentations for loop has been extracted to newly introduced method
https://github.com/robovm/robovm/commit/7837d0baf1aef45340eec699516a8c3a22aeb553,TRUE,0.02247191011,0.01745379877,medium,Method `signFrameworks` has been extracted and argument `True` has been passed as the getTaskAllow parameter which justifies the multimapping
https://github.com/rstudio/rstudio/commit/4983f83d1bedb7b737fc56d409c1c06b04e34e4e,FALSE,0.05555555556,0.03359173127,high,File ChunkOptionsPopupPanel.java: L131 -> R180 cannot be mapped due to the different behavior and the exection of the newly introduced method verticalSpacer
https://github.com/rstudio/rstudio/commit/cb49e436b9d7ee55f2531ebc2ef1863f5c9ba9fe,FALSE,0.06422018349,0.01923076923,low,Method `setMaxHeight` has been extracted and `getMaxHeight()` has been passed as the argument
https://github.com/selendroid/selendroid/commit/e4a309c160285708f917ea23238573da3b677f7f,FALSE,0.006622516556,0.001663893511,low,Extract method refactoring performed `toByteArray`
https://github.com/spotify/helios/commit/3ffd70929c08be5cf14f156189e8050969caa87e,FALSE,0.02216748768,0.009975062344,low,Method `isRolloutTimedOut` has been extracted
https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d,FALSE,0.1475409836,0.1578947368,medium,"File DeploymentGroupWatchCommand.java: method run the type of the second argument has been changed and as a result the name has been renamed, thus the parameter can be mapped. final integer interval has been localized (initializer is the hint),  L85-98 doesnt have a good candidate to get mapped"
https://github.com/spring-projects/spring-boot/commit/1cfc6f64f64353bc5530a8ce8cdacfc3eba3e7b2,FALSE,0.1472868217,0.04624277457,medium,"File EntityScanRegistrar.java: Newly introduced toArray method is different than toArray method which is internally implemented in ArrayList, thus having mapping inside this new method doesnt make sense."
https://github.com/spring-projects/spring-boot/commit/20d39f7af2165c67d5221f556f58820c992d2cc6,TRUE,0.1078838174,0.1078838174,medium,-
https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e,TRUE,0.08785046729,0.1973684211,high,File WebMvcAutoConfigurationTests.java: Removed the duplication of code by extracting the logic into `load` method
https://github.com/spring-projects/spring-data-mongodb/commit/3224fa8ce7e0079d6ad507e17534cdf01f758876,FALSE,0.04983164983,0.003531073446,medium,After the inline method refactoring on `processTypeHintForNestedDocuments` the parameter of the method has become a local variable
https://github.com/spring-projects/spring-framework/commit/dd4bc630c3de70204081ab196945d6b55ab03beb,FALSE,0.1666666667,0.1447368421,medium,Inter-file mappings from `AsyncExecutionInterceptor.java` to `AsyncExecutionAspectSupport.java` (two methods and one field)
https://github.com/spring-projects/spring-hateoas/commit/8bdc57ba8975d851fe91edc908761aacea624766,TRUE,0.2345679012,0.243902439,high,-
https://github.com/spring-projects/spring-integration/commit/247232bdde24b81814a82100743f77d881aaf06b,TRUE,0.1265700483,0.04540654699,medium,-
https://github.com/spring-projects/spring-security/commit/fcc9a34356817d93c24b5ccf3107ec234a28b136,FALSE,0.21875,0.7844827586,medium,-
https://github.com/square/javapoet/commit/5a37c2aa596377cb4c9b6f916614407fd0a7d3db,FALSE,0.1043956044,0.5329512894,low,-
https://github.com/structr/structr/commit/6c59050b8b03adf6d8043f3fb7add0496f447edf,FALSE,0.06470588235,0.0245398773,low,Extract method refactoring `getSchemaProperties`
https://github.com/wicketstuff/core/commit/8ea46f48063c38473c12ca7c114106ca910b6e74,FALSE,0.188172043,0.2335025381,low,-
https://github.com/wildfly/wildfly/commit/37d842bfed9779e662321a5ee43c36b058386843,FALSE,0.08467741935,0.2433333333,low,-
https://github.com/wildfly/wildfly/commit/d7675fb0b19d3d22978e79954f441eeefd74a3b2,FALSE,0.3150684932,0.2537313433,low,Two extract method refactorings performed
https://github.com/wordpress-mobile/WordPress-Android/commit/2252ed3754bff8c39db48d172ac76ac5a4e15359,FALSE,0.01298701299,0.05524861878,medium,Method animateHeaderDelayed has been removed enitrely and shouldShowTagToolbar has been inlined
https://github.com/wordpress-mobile/WordPress-Android/commit/3b95d10985776fb7b710089ff71074fd2bf860ee,FALSE,0.1352459016,0.04090909091,medium,"Extract Method refactoring `getBlogsForCurrentView`, filteredSitesByTextIfInSearchMode is a new method in which the new logic introduced"
https://github.com/wordpress-mobile/WordPress-Android/commit/f8d5cf01f123a1d0a65857aa2db0571fe9cd1911,TRUE,0.0373280943,0.01606425703,medium,"After the extraction of `getIconImageURL` method, iconUrl which is the method parameter serves as the passed argument and this justifies the multimappings."
https://github.com/xetorthio/jedis/commit/d4b4aecbc69bbd04ba87c4e32a52cff3d129906a,TRUE,0.1483870968,0.02222222222,medium,Method `poolInactive` has been extracted to eliminate the code duplication
https://github.com/zeromq/jeromq/commit/02d3fa171d02c9d82c7bdcaeb739f47d0c0006a0,FALSE,0.02579769179,0.01306740028,low,-
